country,date,ML,Low_90,High_90
Estonia,2020-04-11,0.7808322853620243,0.3686171046775157,1.1597796269109226
Estonia,2020-04-12,0.778928589738223,0.37206929556493085,1.159231241898304
Estonia,2020-04-13,0.7824143342338326,0.3522148040942715,1.1618479530642536
Estonia,2020-04-14,0.7829408621320394,0.3206380424645885,1.1546533084100472
Estonia,2020-04-15,0.7835342612134274,0.338208668007432,1.1931175823459934
Estonia,2020-04-16,0.7786000032677647,0.3055000414805871,1.1618237417479083
Estonia,2020-04-17,0.7687005458929763,0.3139732555796295,1.1749399660816655
Estonia,2020-04-18,0.7595967136564853,0.3180988149080218,1.181743116456497
Estonia,2020-04-19,0.753216630885916,0.3140764788204185,1.1835762538280579
Estonia,2020-04-20,0.7520913548398179,0.2696489738176936,1.1663033001492011
Estonia,2020-04-21,0.7548414682980751,0.29789266467194936,1.2082986868367622
Estonia,2020-04-22,0.7597722202613623,0.23878696627359636,1.181054277516047
Estonia,2020-04-23,0.770447747524936,0.20701639055891233,1.1854735015951
Estonia,2020-04-24,0.7800841272017706,0.1866895267533459,1.2002853159594151
Finland,2020-03-12,1.2571952458932891,0.801564347451971,1.7032240140899864
Finland,2020-03-13,1.2386990939981952,0.8032239489554862,1.645494923218626
Finland,2020-03-14,1.2256883428961087,0.8225956690143312,1.6266757516557433
Finland,2020-03-15,1.226365041336387,0.8456326715172855,1.608003698925623
Finland,2020-03-16,1.2369654223522768,0.8506427075790722,1.6127656100768384
Finland,2020-03-17,1.262413713056295,0.9052263319412932,1.6519499655212277
Finland,2020-03-18,1.2829117454343246,0.9224522055634095,1.6680961139193895
Finland,2020-03-19,1.3048820330640278,0.9549991460230274,1.6992559666346096
Finland,2020-03-20,1.3160362150157738,0.9624639117527698,1.716207979191358
Finland,2020-03-21,1.3105724592641832,0.9428518813902014,1.6746640555326529
Finland,2020-03-22,1.28800574261618,0.9404799160189222,1.6333086773054428
Finland,2020-03-23,1.2610196420067707,0.9675440063866045,1.6179559162129877
Finland,2020-03-24,1.2318837053410867,0.933501976793774,1.5516121244066938
Finland,2020-03-25,1.2125528960024043,0.9242797290347284,1.5289481244905707
Finland,2020-03-26,1.1850843479976108,0.9123096532910078,1.4899147803883013
Finland,2020-03-27,1.1669598543297943,0.8966747203274363,1.455902480121544
Finland,2020-03-28,1.1520835976664958,0.8731812616239668,1.4231404879291778
Finland,2020-03-29,1.1507691033438754,0.8871337274282782,1.4338269608404615
Finland,2020-03-30,1.1652806958473385,0.8799886813708193,1.4330374258517684
Finland,2020-03-31,1.1966346057730366,0.9089822989718448,1.4792490225477126
Finland,2020-04-01,1.2511245890903897,0.9384867866648372,1.5763379054694187
Finland,2020-04-02,1.2917159545019696,0.9314637003845827,1.6571706587957529
Finland,2020-04-03,1.301525038828704,0.9175368552089352,1.659367107340857
Finland,2020-04-04,1.2666432721353613,0.9229695619439809,1.6100270853759908
Finland,2020-04-05,1.2190107067672626,0.9185900250004222,1.5381080629633097
Finland,2020-04-06,1.1511301636169533,0.8477063608990749,1.3970176489142316
Finland,2020-04-07,1.089216551688489,0.8244236723726649,1.3364760307055603
Finland,2020-04-08,1.0393939201418367,0.7734825976070204,1.292375276115653
Finland,2020-04-09,1.0077988351139668,0.7417412311691642,1.2796288755466163
Finland,2020-04-10,0.9796833904605641,0.7098219023789688,1.2555337571890104
Finland,2020-04-11,0.9724030919609902,0.6708898624076752,1.2290304207327227
Finland,2020-04-12,0.9746841792912558,0.6804856114833182,1.244508498015628
Finland,2020-04-13,0.9909067137809171,0.7001465421817558,1.2460231033263247
Finland,2020-04-14,1.0187533104124489,0.7315047309110624,1.2818957632498675
Finland,2020-04-15,1.051731924686274,0.7722443144391774,1.330333681225249
Finland,2020-04-16,1.0695739469099659,0.7733600899307697,1.3256404523910397
Finland,2020-04-17,1.0688712858441498,0.7923320787290218,1.3310896458508585
Finland,2020-04-18,1.0633800771344892,0.8146347104145605,1.3440456788586406
Finland,2020-04-19,1.0547752077882182,0.7833346879099051,1.322457865338502
Finland,2020-04-20,1.0505758123246225,0.7889762616004627,1.3333599519474943
Finland,2020-04-21,1.0555624888106068,0.7588075056340505,1.3243795970911314
Finland,2020-04-22,1.0609399483814907,0.7532498752543529,1.3339291887101425
Finland,2020-04-23,1.072487287575639,0.7322477288428546,1.3730413570628737
Finland,2020-04-24,1.079871249916871,0.7306155066892048,1.447369316716575
France,2020-03-01,1.5617485012117656,1.1937775211924546,1.943933315914944
France,2020-03-02,1.5838565988197038,1.2156789206783025,1.9572261014719177
France,2020-03-03,1.6013257540374397,1.2338566076636595,1.9747320875986782
France,2020-03-04,1.60462984932147,1.2235126634776876,1.9591543247823948
France,2020-03-05,1.621494417311218,1.2291117108393268,1.9834701229882952
France,2020-03-06,1.5794724887654246,1.2124404391418695,1.9046898226581965
France,2020-03-07,1.539793287655141,1.2189536819963156,1.8476570745716887
France,2020-03-08,1.4937886821153785,1.177828128617268,1.76352303793175
France,2020-03-09,1.4484276066490582,1.1728533957171587,1.7105735143307126
France,2020-03-10,1.4245669447819675,1.166394085751304,1.661588566648888
France,2020-03-11,1.4086811643942014,1.1685874572955937,1.627718420228206
France,2020-03-12,1.379556607076253,1.1523726179164056,1.5843161783498272
France,2020-03-13,1.361042406478618,1.1391550188564359,1.5567481164651522
France,2020-03-14,1.3175618243129208,1.111674501135476,1.4840039068127815
France,2020-03-15,1.2914036745656976,1.1144466018559167,1.454125694530834
France,2020-03-16,1.288300939946095,1.1013316504735426,1.4458274681742442
France,2020-03-17,1.2624000695895012,1.0911180709601431,1.4018071582016918
France,2020-03-18,1.2454352509127724,1.089478838603429,1.3787671095369272
France,2020-03-19,1.220987571764393,1.083575261195491,1.3489243822867922
France,2020-03-20,1.2671923777391498,1.1083767231562318,1.4192924469434507
France,2020-03-21,1.2578208686868504,1.1026416461116137,1.4002414789640671
France,2020-03-22,1.2651446398658648,1.1072100557190445,1.4091713469892928
France,2020-03-23,1.265171963686044,1.1023932671020729,1.4040008898462868
France,2020-03-24,1.247932080288467,1.0959161354285372,1.3808615626423388
France,2020-03-25,1.2245209088104128,1.0867371471523293,1.3540411609064542
France,2020-03-26,1.1482636516334015,1.0505142725246273,1.2323058674823335
France,2020-03-27,1.1165284140875837,1.0401090422820651,1.1942668019924598
France,2020-03-28,1.1901668501752871,1.0757483773066627,1.299585128980008
France,2020-03-29,1.1628176750330175,1.0637931073335993,1.256515161075062
France,2020-03-30,1.0823737670320652,1.0191255017407175,1.1447931047129274
France,2020-03-31,1.0653008601475786,1.010100063364003,1.1186524394128832
France,2020-04-01,0.9684368430650575,0.9123907258595698,1.022345183444545
France,2020-04-02,0.8795733784894175,0.7982312010256287,0.9561198564358446
France,2020-04-03,0.8405973746089683,0.7543971341664509,0.9372450000230382
France,2020-04-04,0.8339188733433749,0.7430985588698021,0.933288702573811
France,2020-04-05,0.9308902360706229,0.8611586923010097,0.9945398462714174
France,2020-04-06,1.031804232293421,0.9837939388016127,1.0855096872563668
France,2020-04-07,1.0342510663847428,0.988242677424845,1.08335836627323
France,2020-04-08,1.0333687583951527,0.9857534107845709,1.082740128481302
France,2020-04-09,0.9786499112418303,0.9279463001322296,1.0330818824165353
France,2020-04-10,0.8847728619273901,0.8126812097417687,0.9650248582571962
France,2020-04-11,0.9026279427840248,0.833141223838002,0.9703477180963946
France,2020-04-12,0.9113930768886679,0.8478781399883145,0.9758882215950011
France,2020-04-13,0.9326988833752824,0.8714787044877128,0.9957873976778682
France,2020-04-14,0.8847050007695526,0.8112406297030447,0.9639363573348008
France,2020-04-15,0.8475239318050217,0.7583655736151758,0.9598983780465125
France,2020-04-16,0.722342551595745,0.579738412348261,0.8851457533796416
France,2020-04-17,0.6911853540081045,0.5378133570559945,0.8774854026827555
France,2020-04-18,0.7137896631515916,0.5605556592512739,0.879759573591158
France,2020-04-19,0.9828176373333399,0.8986380821377838,1.059170542063069
France,2020-04-20,1.0510268293206881,0.9833999767353719,1.1233297809900198
France,2020-04-21,1.0909102405349231,1.0121601004280194,1.1717525245306208
France,2020-04-22,1.021135879298587,0.9615731639229821,1.087531392059971
France,2020-04-23,1.0344465303327017,0.9724180597902217,1.1025000726307945
France,2020-04-24,1.0340756933953823,0.9074803511257239,1.1872634872447885
Germany,2020-03-01,1.960456374279495,1.2925978140402752,2.660367255272792
Germany,2020-03-02,2.1311458231461997,1.439112799862826,2.859261816133228
Germany,2020-03-03,2.303830024815761,1.4872362886235178,3.0422898831847336
Germany,2020-03-04,2.1301551598316295,1.4091371513921491,2.736724376207506
Germany,2020-03-05,1.907883703369856,1.347401091644897,2.4451374006100224
Germany,2020-03-06,1.6516036685624742,1.2304117501318916,2.059298819910446
Germany,2020-03-07,1.4922868203810558,1.1467880437497704,1.8246289390219046
Germany,2020-03-08,1.5195742790624351,1.1859229088050538,1.8840983333051708
Germany,2020-03-09,1.8484212616912217,1.3291928077666033,2.2666159704167033
Germany,2020-03-10,2.043737939845876,1.4680682702736871,2.541886011162564
Germany,2020-03-11,2.1335724546101544,1.5317377715938285,2.682762682992468
Germany,2020-03-12,2.0558269462782457,1.5039300536973423,2.5566906257104023
Germany,2020-03-13,1.8536811133220188,1.423923540304844,2.2901259600132766
Germany,2020-03-14,1.682437071925166,1.3157437493781428,2.017943672772552
Germany,2020-03-15,1.5708364031426016,1.2484129235552741,1.842194382610829
Germany,2020-03-16,2.2902801691255696,1.6394570065639704,2.868879921812609
Germany,2020-03-17,2.2538393529082827,1.6041199627430633,2.79109530015958
Germany,2020-03-18,2.0809894377190883,1.5287392647664737,2.557854551245426
Germany,2020-03-19,1.7708067196826167,1.3580367913343023,2.093855768364594
Germany,2020-03-20,1.491334150888514,1.232882668023983,1.7270791212544496
Germany,2020-03-21,1.1283870044846043,1.0190457597715563,1.2284983073317772
Germany,2020-03-22,1.0807499177533093,0.9857971505410448,1.16185992467866
Germany,2020-03-23,1.0504077684855395,0.9566606692333236,1.1350449244987162
Germany,2020-03-24,1.3123038770929627,1.1376246930384772,1.4579803209520872
Germany,2020-03-25,1.3121562063928391,1.1496747852623117,1.463601152084539
Germany,2020-03-26,1.2531139874566353,1.1096632312071062,1.3919094223393718
Germany,2020-03-27,1.0950094604557463,1.0114015568965273,1.1881945111316865
Germany,2020-03-28,1.0547229923463541,0.9732981295038723,1.133020488656881
Germany,2020-03-29,1.0106897371033372,0.9299918972694543,1.0818603086482634
Germany,2020-03-30,1.0778205715526221,0.9958063407460027,1.15996152119018
Germany,2020-03-31,1.153617498420726,1.0523940292852176,1.2485533727167581
Germany,2020-04-01,1.1977213891697867,1.0888139848316596,1.3209468809435303
Germany,2020-04-02,1.0256204937312363,0.9457919361017597,1.1109075964905073
Germany,2020-04-03,0.8778373415918311,0.7867098969124801,0.9814287183716742
Germany,2020-04-04,0.742677214701716,0.6195474752032517,0.8844138066869776
Germany,2020-04-05,0.7248812931914235,0.5968890176857047,0.8632154428523187
Germany,2020-04-06,0.8015202794047183,0.6902468970320155,0.9286743450822872
Germany,2020-04-07,0.8998783287182767,0.8069009901283638,0.9960298077732422
Germany,2020-04-08,0.9147729504334198,0.8293572442077923,1.000223880908594
Germany,2020-04-09,0.8690970435472415,0.7735847951176232,0.9757766958552145
Germany,2020-04-10,0.6553908756529467,0.486699229144438,0.845271007054887
Germany,2020-04-11,0.5427701697322816,0.34160996676082006,0.7482801025374405
Germany,2020-04-12,0.5365011254375545,0.34635236226820676,0.7595569340723113
Germany,2020-04-13,0.6680730468930011,0.4880071015010038,0.8528865150571572
Germany,2020-04-14,1.0231846375629057,0.9108038487256042,1.1371929844950768
Germany,2020-04-15,1.118538815642808,0.9995992678790271,1.2190351796221024
Germany,2020-04-16,1.0502409442950016,0.9469732367220604,1.1611835054756192
Germany,2020-04-17,0.8859823947825162,0.7673693535946117,1.0084131585366911
Germany,2020-04-18,0.737007968352361,0.5883272623146527,0.8827995388427322
Germany,2020-04-19,0.6988898592688995,0.5544317444614678,0.8695496740887857
Germany,2020-04-20,0.7500686416023105,0.5990624661620458,0.9005661349613173
Germany,2020-04-21,0.8860344055622966,0.7456689063168609,1.0085678668673934
Germany,2020-04-22,1.0443610053044674,0.9232597046083979,1.1648638065366903
Germany,2020-04-23,1.108681636261139,0.9888259835244951,1.2435837646247137
Germany,2020-04-24,1.1316179562925184,0.7340455190883812,1.4642796153326745
Greece,2020-03-13,1.2484378276569057,0.6864268976426899,1.8437273033110146
Greece,2020-03-14,1.2092182504938582,0.7367652553127868,1.7374413357874945
Greece,2020-03-15,1.1574558874419063,0.7258529297451702,1.6435079863886077
Greece,2020-03-16,1.1184379194394065,0.7268604010502703,1.5678862853191724
Greece,2020-03-17,1.1032117990354804,0.7078810591759512,1.5271345752856187
Greece,2020-03-18,1.1148659688975633,0.6963779042390439,1.5234074135832671
Greece,2020-03-19,1.1509217740426114,0.7079281299969385,1.5636443467868353
Greece,2020-03-20,1.1943860456442035,0.7385225883079921,1.6469203174347937
Greece,2020-03-21,1.2120231459103585,0.7823997633036514,1.6472457768447148
Greece,2020-03-22,1.2183611090834834,0.7701921735741619,1.6336139374828293
Greece,2020-03-23,1.1954159065615486,0.8000396154587329,1.5991108998261392
Greece,2020-03-24,1.171486619665663,0.7913819789020955,1.5543025637212926
Greece,2020-03-25,1.1490600455301354,0.7627376584819389,1.5075136503435298
Greece,2020-03-26,1.128900481900971,0.7498939762607104,1.4881511921117871
Greece,2020-03-27,1.1060669342997473,0.7722238225233867,1.4837788786175918
Greece,2020-03-28,1.084139444458427,0.7279661391097425,1.4292436479251796
Greece,2020-03-29,1.0510014103591572,0.7175903010526211,1.3972428812544815
Greece,2020-03-30,1.0273966831803047,0.6558599861766132,1.3361977085504952
Greece,2020-03-31,0.9973131676151987,0.6369034301362215,1.3234275089454886
Greece,2020-04-01,0.9573748406164463,0.6198394759984743,1.279191166043769
Greece,2020-04-02,0.9154512089213143,0.5667995984422092,1.2191546294904123
Greece,2020-04-03,0.8716329306308613,0.5316986785454973,1.191157594997368
Greece,2020-04-04,0.840640645526312,0.5014153385228505,1.1940045626208107
Greece,2020-04-05,0.8257493195353501,0.44551934321319253,1.153965328250977
Greece,2020-04-06,0.8224929056857535,0.45610798467031116,1.1832072793392854
Greece,2020-04-07,0.8327001555344739,0.44901308804283113,1.1726160503930025
Greece,2020-04-08,0.8393435308777858,0.4831258856099971,1.2236934091675695
Greece,2020-04-09,0.8349888113689007,0.42111575007389757,1.1619072881863033
Greece,2020-04-10,0.8272083221235248,0.46209490342387133,1.1888935207934206
Greece,2020-04-11,0.815354813091554,0.4251638613104207,1.185573572471255
Greece,2020-04-12,0.8135663962690437,0.3874693060899055,1.1491854880634882
Greece,2020-04-13,0.8192457476290295,0.4144400911443346,1.1804007858131846
Greece,2020-04-14,0.8405792370429336,0.42182744825526697,1.1983126841423466
Greece,2020-04-15,0.882514628282641,0.4390972760965194,1.2389630623781422
Greece,2020-04-16,0.9574442603225499,0.47711315147839733,1.3365027763280286
Greece,2020-04-17,1.0630778669819723,0.4493055166270014,1.481437630827659
Greece,2020-04-18,1.27430794941107,0.5706609330234164,1.943703492625801
Greece,2020-04-19,1.3790733674343112,0.5744941684563101,2.145696982879412
Greece,2020-04-20,1.4103180908520587,0.618772651904361,2.1594611546958737
Greece,2020-04-21,1.3660869030658926,0.7082319672146996,2.07968949524405
Greece,2020-04-22,1.317116669866395,0.7016823692709271,2.0130380488403756
Greece,2020-04-23,1.2827701575474268,0.7008829629231044,1.9588800924545011
Greece,2020-04-24,1.3051281313039036,0.5848586361894661,1.9594739558879908
Hungary,2020-03-22,1.2760150556076078,0.7799137995145596,1.7839813376844935
Hungary,2020-03-23,1.2719536476954165,0.7887503722791288,1.721454899416781
Hungary,2020-03-24,1.264763329769012,0.8452468747731152,1.7137763214127355
Hungary,2020-03-25,1.261536355519399,0.8793625225346432,1.7052431693107546
Hungary,2020-03-26,1.2500370606322597,0.816963321693013,1.6141491947806637
Hungary,2020-03-27,1.2410505321277694,0.87756580599685,1.6552510255275983
Hungary,2020-03-28,1.219519439759361,0.8254104391625424,1.5657652786323792
Hungary,2020-03-29,1.2108080201275306,0.8588214323748028,1.5784327452319948
Hungary,2020-03-30,1.2041591843780939,0.8486385656221158,1.5655716706164455
Hungary,2020-03-31,1.2042257830680463,0.8705644288502296,1.5715673517700646
Hungary,2020-04-01,1.2127455468122719,0.8883223281247983,1.5877104275952447
Hungary,2020-04-02,1.2298787916987266,0.901494010776209,1.589115732564407
Hungary,2020-04-03,1.2491951501224776,0.9187054680380383,1.6263595881947175
Hungary,2020-04-04,1.2834365751054615,0.9288325418116851,1.6644495497159673
Hungary,2020-04-05,1.3267126435662686,0.9495729366715918,1.7636796242104387
Hungary,2020-04-06,1.3772937999184665,0.9421645925745342,1.8556618377394034
Hungary,2020-04-07,1.3780435320992317,0.9463245041819208,1.8982527132334686
Hungary,2020-04-08,1.3291604128451844,0.9462047258909019,1.7907111006033671
Hungary,2020-04-09,1.2335946830643736,0.9077050927476449,1.5622179858245042
Hungary,2020-04-10,1.1331247859608633,0.8358706540303688,1.4302340986732853
Hungary,2020-04-11,1.0712806001663868,0.7427521551585892,1.3903418355886616
Hungary,2020-04-12,1.0447119541709102,0.7120955302801951,1.3717142136731593
Hungary,2020-04-13,1.043071444490343,0.722407042605641,1.3806039235325567
Hungary,2020-04-14,1.061979598890739,0.7352385517471253,1.3687493132418558
Hungary,2020-04-15,1.0820047587169546,0.7771557395093998,1.4015325688012685
Hungary,2020-04-16,1.10042511745186,0.7716979900512452,1.3960909524597975
Hungary,2020-04-17,1.1073643623537464,0.7824362793319902,1.3980507061018217
Hungary,2020-04-18,1.1097427752201234,0.8033783230043616,1.4089994075333976
Hungary,2020-04-19,1.1120900159475962,0.80992620384548,1.4132210568342776
Hungary,2020-04-20,1.1217942061282722,0.7889679791022168,1.4072572644369985
Hungary,2020-04-21,1.1296229980675765,0.7901371891088161,1.4409052018205422
Hungary,2020-04-22,1.1326402377572273,0.8143247762419048,1.4700230288520306
Hungary,2020-04-23,1.1385286644060622,0.790249174289607,1.503895000805537
Hungary,2020-04-24,1.1477977187831567,0.6868783708191725,1.5223329965908894
Ireland,2020-03-14,1.9109358446293296,1.1858241747820553,2.6028880999417683
Ireland,2020-03-15,1.9252452406715068,1.2454183819566091,2.575652677443145
Ireland,2020-03-16,1.9495739932032956,1.2011939066745159,2.5574705962418203
Ireland,2020-03-17,1.8861084412311908,1.2137495744823208,2.4492011162869547
Ireland,2020-03-18,1.7763796226517778,1.2327185049525056,2.3140225556035054
Ireland,2020-03-19,1.6626988509612162,1.1690522435577069,2.1280116775105986
Ireland,2020-03-20,1.5811549540800056,1.1639795094929068,2.0197519860159687
Ireland,2020-03-21,1.528289427197785,1.118933834301573,1.9155140574432037
Ireland,2020-03-22,1.5108795411316853,1.1307217670848264,1.8909113430012017
Ireland,2020-03-23,1.4861854819524059,1.117058916515207,1.8517526023447712
Ireland,2020-03-24,1.4714433587509241,1.0998439715148456,1.813125437788043
Ireland,2020-03-25,1.4146729023291182,1.0956795283413305,1.7545427117506722
Ireland,2020-03-26,1.3101298804931747,1.0167215588144864,1.6051423915477723
Ireland,2020-03-27,1.228203342370952,0.9482688453004082,1.472463452984341
Ireland,2020-03-28,1.179619855055305,0.9258374099221977,1.4012894860880933
Ireland,2020-03-29,1.1552732003624195,0.9372548222234406,1.389611521534868
Ireland,2020-03-30,1.181401814864734,0.9361575998906165,1.4093897347655329
Ireland,2020-03-31,1.217252990178543,0.9913322698087733,1.4763766595159813
Ireland,2020-04-01,1.2535698884807231,1.0179253540603117,1.5057007518456513
Ireland,2020-04-02,1.2748227768046436,1.0254768739560964,1.520497875037114
Ireland,2020-04-03,1.2393478317387558,0.9992953413991836,1.4725077330510743
Ireland,2020-04-04,1.2313801974577838,0.9894984762028657,1.4676507597592212
Ireland,2020-04-05,1.2882259800233422,1.0237737737364598,1.5512364376624825
Ireland,2020-04-06,1.4812413073601607,1.1278776103484274,1.8018365280261555
Ireland,2020-04-07,1.5972206221181253,1.1891111207364522,1.95601721574265
Ireland,2020-04-08,1.6527828615516633,1.1915380758939904,2.0137667562820125
Ireland,2020-04-09,1.553922885202475,1.1762245064376327,1.8772753828825754
Ireland,2020-04-10,1.431579231024077,1.120120909728014,1.7189412478733455
Ireland,2020-04-11,1.243566053474539,1.0287976687561515,1.465976486847577
Ireland,2020-04-12,1.1441169305470889,0.9602438779320882,1.334169129432984
Ireland,2020-04-13,1.0343778182481815,0.8519525179799367,1.1840169200767012
Ireland,2020-04-14,0.9799007275644179,0.8186501332545826,1.142571850824884
Ireland,2020-04-15,0.8882600367087338,0.6996897432389093,1.0493323355074837
Ireland,2020-04-16,0.7775463546841296,0.5913304943812738,0.9702834926615659
Ireland,2020-04-17,0.6978901781724691,0.5051377981622572,0.8872076438647313
Ireland,2020-04-18,0.6781452227829778,0.5007812286000614,0.8877332023485146
Ireland,2020-04-19,0.7040289493260746,0.5206987146425295,0.9151450309286326
Ireland,2020-04-20,0.8573840119580783,0.6379967974577921,1.061451057098149
Ireland,2020-04-21,1.0204098391553347,0.8085235886232243,1.2427162013592825
Ireland,2020-04-22,1.1827948787666505,0.9554726280890817,1.418658619259868
Ireland,2020-04-23,1.2968641910206247,1.0199819162264794,1.575668217206334
Ireland,2020-04-24,1.3148850179393088,0.9213014876532865,1.7069144326216736
Italy,2020-02-22,2.323940295609137,1.483387693821672,3.0887726522739802
Italy,2020-02-23,2.2872213659978926,1.5199235404158586,3.0316087010950783
Italy,2020-02-24,2.283819525308269,1.5600591680812383,3.0451137578337564
Italy,2020-02-25,2.206594730400584,1.4825817805781039,2.830091471875722
Italy,2020-02-26,2.147760074378137,1.4489094974901116,2.724303994637912
Italy,2020-02-27,2.137682961058966,1.4179508694305205,2.698386973452094
Italy,2020-02-28,2.020784513436707,1.3906799137869192,2.566483554325319
Italy,2020-02-29,1.9206198953061968,1.3593785166351953,2.4035108050350273
Italy,2020-03-01,1.8175810485305963,1.2949980593274137,2.218406604356186
Italy,2020-03-02,1.7682935736436685,1.2855503086207924,2.1364636201288776
Italy,2020-03-03,1.7675244797107172,1.2812908947408121,2.139598727261464
Italy,2020-03-04,1.8093368269280754,1.3257042303934015,2.204649715804883
Italy,2020-03-05,1.836902561331762,1.2634460303228825,2.243600765341147
Italy,2020-03-06,1.8567773973828279,1.2951405547566661,2.272762907344257
Italy,2020-03-07,1.7198848360981365,1.2969051517700512,2.092872188339016
Italy,2020-03-08,1.6874313978313715,1.3037288557669386,2.025406337988053
Italy,2020-03-09,1.6503847596809778,1.243271164419583,1.9673136200674581
Italy,2020-03-10,1.6283978241224477,1.2318549987785472,1.9305498419379927
Italy,2020-03-11,1.6296901209032164,1.2604730224691714,1.93931769096965
Italy,2020-03-12,1.577920439754669,1.239707081818645,1.8643396831442385
Italy,2020-03-13,1.5357420932292833,1.174260202148877,1.7885116933941432
Italy,2020-03-14,1.4678894983661068,1.1998702238598191,1.700158550734681
Italy,2020-03-15,1.3978666763312977,1.1305111594522672,1.5941515401577013
Italy,2020-03-16,1.4123920670379022,1.150523876647887,1.6151309375776999
